0.372	0.020	0.212
0.371	0.020	0.187
0.371	0.020	0.187
0.372	0.020	0.219
0.374	0.020	0.284
0.375	0.037	0.303
0.373	0.020	0.242
0.373	0.020	0.251
0.372	0.020	0.227
0.373	0.020	0.266
0.376	0.036	0.347
0.321	0.020	0.252
0.374	0.020	0.301
0.372	0.020	0.202
0.373	0.020	0.251
0.020	0.328	0.020
0.047	0.379	0.112
0.020	0.381	0.057
0.020	0.380	0.077
0.020	0.380	0.077
0.020	0.379	0.092
0.020	0.380	0.077
0.020	0.380	0.062
0.048	0.326	0.076
0.020	0.379	0.092
0.020	0.373	0.248
0.020	0.373	0.250
0.020	0.390	0.186
0.020	0.387	0.112
0.020	0.380	0.077
0.050	0.383	0.020
0.020	0.326	0.060
0.020	0.382	0.020
0.020	0.381	0.054
0.020	0.382	0.020
0.020	0.380	0.069
0.020	0.384	0.020
0.052	0.387	0.076
0.020	0.383	0.020
0.020	0.327	0.020
0.020	0.380	0.062
0.020	0.384	0.027
0.020	0.384	0.035
0.050	0.385	0.026
0.020	0.390	0.184
0.020	0.387	0.102
0.020	0.385	0.052
0.020	0.330	0.047
0.020	0.383	0.020
0.020	0.383	0.020
0.048	0.382	0.057
0.020	0.385	0.057
0.020	0.384	0.041
0.020	0.383	0.020
0.020	0.383	0.020
0.020	0.328	0.020
0.020	0.384	0.036
