18.9870575995231	13.7635438371354	35.8495906714321	0.999999999244703
18.9060433330066	13.7647445326162	35.8417295260997	0.999999999240037
18.8366421613774	13.765726916346	35.8373333893306	0.999999999236156
18.7557027093598	13.7792080076778	35.8297182681856	0.999999999230695
18.6746884428434	13.7804087031586	35.8218571228532	0.999999999226029
18.593581710429	13.7817185608982	35.8085313393175	0.999999999221088
18.5127215537425	13.782737319281	35.8097779243241	0.999999999216881
18.431782101725	13.7962184106128	35.8021628031791	0.999999999211421
18.3509219450385	13.7972371689956	35.8034093881857	0.999999999207214
18.270061788352	13.7982559273783	35.8046559731923	0.999999999203007
18.1891091657675	13.7993838480199	35.8004379199955	0.999999999198524
18.10832382358	13.8126830022537	35.8019305291894	0.999999999193522
18.0274636668935	13.8137017606364	35.803177114196	0.999999999189315
17.946665154139	13.81464774418	35.8080667913382	0.999999999185291
17.8658049974525	13.8156665025628	35.8093133763448	0.999999999181084
17.784944840766	13.8166852609456	35.8105599613514	0.999999999176877
17.7043136084084	13.8298024780813	35.8211603008842	0.999999999172334
17.6234534517219	13.8308212364641	35.8224068858908	0.999999999168127
17.5425008291375	13.8319491571057	35.818188832694	0.999999999163645
17.461640672451	13.8329679154885	35.8194354177006	0.999999999159437
17.3808553302634	13.8462670697222	35.8209280268945	0.999999999154436
17.299902707679	13.8473949903638	35.8167099736977	0.999999999149953
17.2190425509925	13.8484137487466	35.8179565587043	0.999999999145746
17.138182394306	13.8494325071294	35.8192031437109	0.999999999141539
17.0573970521184	13.8627316613631	35.8206957529048	0.999999999136537
16.9760283329931	13.8643508121694	35.7918868277929	0.999999999130816
16.8951681763066	13.8653695705522	35.7931334127995	0.999999999126609
16.8142309647051	13.866479297484	35.7898261326367	0.999999999122173
16.7332166981887	13.8676799929648	35.7819649873043	0.999999999117507
16.6521077253582	13.8813612151044	35.7643313627865	0.999999999111542
16.5827990196269	13.8822344365753	35.7653998642207	0.999999999107936
16.5018618080254	13.8833441635071	35.7620925840578	0.999999999103499
16.42095541839	13.8844175030193	35.7606068499627	0.999999999099154
16.3400930212874	13.8978076258021	35.7575455939872	0.999999999093923
16.259109576737	13.8989719338633	35.7515059947226	0.999999999089349
16.1780182553055	13.9002635978931	35.7390909842208	0.999999999084454
16.0969577558401	13.9015188745034	35.7284975197868	0.999999999079651
16.0161724136525	13.9148180287371	35.7299901289807	0.999999999074649
15.9351889691021	13.9159823367983	35.7239505297161	0.999999999070075
15.8543288124156	13.9170010951811	35.7251971147227	0.999999999065867
15.7734686557291	13.9180198535639	35.7264436997293	0.99999999906166
15.6931941163965	13.9183472509741	35.7622996600239	0.999999999059196
15.6124087742089	13.9316464052078	35.7637922692177	0.999999999054195
